Fruit,Year,Month,Sales
North Cascades,1986,Total_visitors,683056
North Cascades,1985,JAN,1152
North Cascades,1985,FEB,2036
North Cascades,1985,MAR,2999
North Cascades,1985,APR,10425
North Cascades,1985,MAY,32578
North Cascades,1985,JUN,99272
North Cascades,1985,JUL,169961
North Cascades,1985,AUG,165990
North Cascades,1985,SEP,107136
North Cascades,1985,OCT,33420
North Cascades,1985,NOV,2664
North Cascades,1985,DEC,1601
North Cascades,1985,Total_visitors,629234
North Cascades,1984,JAN,682
North Cascades,1984,FEB,1824
North Cascades,1984,MAR,2116
North Cascades,1984,APR,12576
North Cascades,1984,MAY,25020
North Cascades,1984,JUN,103246
North Cascades,1984,JUL,163777
North Cascades,1984,AUG,188895
North Cascades,1984,SEP,94295
North Cascades,1984,OCT,39305
North Cascades,1984,NOV,4853
North Cascades,1984,DEC,1247
North Cascades,1984,Total_visitors,637836
North Cascades,1983,JAN,993
North Cascades,1983,FEB,2239
North Cascades,1983,MAR,3052
North Cascades,1983,APR,10259
North Cascades,1983,MAY,61635
North Cascades,1983,JUN,140211
North Cascades,1983,JUL,178240
North Cascades,1983,AUG,200363
North Cascades,1983,SEP,157061
North Cascades,1983,OCT,76786
North Cascades,1983,NOV,26031
North Cascades,1983,DEC,1171
North Cascades,1983,Total_visitors,858041
North Cascades,1982,JAN,2621
North Cascades,1982,FEB,2387
North Cascades,1982,MAR,3859
North Cascades,1982,APR,5499
North Cascades,1982,MAY,40040
North Cascades,1982,JUN,134199
North Cascades,1982,JUL,181110
North Cascades,1982,AUG,205764
North Cascades,1982,SEP,177929
North Cascades,1982,OCT,78880
North Cascades,1982,NOV,20746
North Cascades,1982,DEC,3982
North Cascades,1982,Total_visitors,857016
North Cascades,1981,JAN,3475
North Cascades,1981,FEB,3055
North Cascades,1981,MAR,4324
North Cascades,1981,APR,10187
North Cascades,1981,MAY,109009
North Cascades,1981,JUN,113937
North Cascades,1981,JUL,126616
North Cascades,1981,AUG,194579
North Cascades,1981,SEP,148314
North Cascades,1981,OCT,73162
North Cascades,1981,NOV,36249
North Cascades,1981,DEC,6119
North Cascades,1981,Total_visitors,829026
North Cascades,1980,JAN,3775
North Cascades,1980,FEB,3374
North Cascades,1980,MAR,1410
North Cascades,1980,APR,7345
North Cascades,1980,MAY,63492
North Cascades,1980,JUN,94174
North Cascades,1980,JUL,147702
North Cascades,1980,AUG,192227
North Cascades,1980,SEP,144281
North Cascades,1980,OCT,94776
North Cascades,1980,NOV,37888
North Cascades,1980,DEC,5635
North Cascades,1980,Total_visitors,796079
North Cascades,1979,JAN,2556
North Cascades,1979,FEB,4350
North Cascades,1979,MAR,5465
North Cascades,1979,APR,21066
North Cascades,1979,MAY,58174
North Cascades,1979,JUN,96038
North Cascades,1979,JUL,131505
North Cascades,1979,AUG,174385
North Cascades,1979,SEP,120066
North Cascades,1979,OCT,79082
North Cascades,1979,NOV,43492
North Cascades,1979,DEC,6818
North Cascades,1979,Total_visitors,742997
Olympia,2019,JAN,72725
Olympia,2019,FEB,73756
Olympia,2019,MAR,113720
Olympia,2019,APR,159983
Olympia,2019,MAY,307426
Olympia,2019,JUN,499728
Olympia,2019,JUL,517058
Olympia,2019,AUG,737996
Olympia,2019,SEP,399907
Olympia,2019,OCT,182944
Olympia,2019,NOV,108204
Olympia,2019,DEC,72359
Olympia,2019,Total_visitors,3245806
Olympia,2018,JAN,124050
Olympia,2018,FEB,95948
Olympia,2018,MAR,113917
Olympia,2018,APR,161131
Olympia,2018,MAY,305775
Olympia,2018,JUN,462461
Olympia,2018,JUL,492372
Olympia,2018,AUG,655793
Olympia,2018,SEP,345371
Olympia,2018,OCT,193677
Olympia,2018,NOV,90207
Olympia,2018,DEC,63753
Olympia,2018,Total_visitors,3104455
Olympia,2017,JAN,96056
Olympia,2017,FEB,94433
Olympia,2017,MAR,114817
Olympia,2017,APR,202039
Olympia,2017,MAY,350885
Olympia,2017,JUN,500191
Olympia,2017,JUL,510184
Olympia,2017,AUG,764282
Olympia,2017,SEP,411658
Olympia,2017,OCT,194127
Olympia,2017,NOV,91989
Olympia,2017,DEC,71335
Olympia,2017,Total_visitors,3401996
Olympia,2016,JAN,97571
Olympia,2016,FEB,103509
Olympia,2016,MAR,126255
Olympia,2016,APR,171641
Olympia,2016,MAY,341524
Olympia,2016,JUN,459305
Olympia,2016,JUL,563492
Olympia,2016,AUG,813267
Olympia,2016,SEP,409680
Olympia,2016,OCT,114112
Olympia,2016,NOV,117426
Olympia,2016,DEC,72439
Olympia,2016,Total_visitors,3390221
Olympia,2015,JAN,79877
Olympia,2015,FEB,102766
Olympia,2015,MAR,110453
Olympia,2015,APR,163263
Olympia,2015,MAY,280726
Olympia,2015,JUN,550337
Olympia,2015,JUL,568820
Olympia,2015,AUG,702159
Olympia,2015,SEP,391825
Olympia,2015,OCT,139783
Olympia,2015,NOV,104817
Olympia,2015,DEC,68935
Olympia,2015,Total_visitors,3263761
Olympia,2014,JAN,80424
Olympia,2014,FEB,77894
Olympia,2014,MAR,106803
Olympia,2014,APR,163050
Olympia,2014,MAY,282962
Olympia,2014,JUN,396184
Olympia,2014,JUL,585884
Olympia,2014,AUG,860611
Olympia,2014,SEP,394495
Olympia,2014,OCT,146288
Olympia,2014,NOV,75692
Olympia,2014,DEC,73585
Olympia,2014,Total_visitors,3243872
Olympia,2013,JAN,77162
Olympia,2013,FEB,81808
Olympia,2013,MAR,119954
Olympia,2013,APR,124456
Olympia,2013,MAY,274629
Olympia,2013,JUN,388581
Olympia,2013,JUL,460971
Olympia,2013,AUG,855663
Olympia,2013,SEP,373850
Olympia,2013,OCT,134726
Olympia,2013,NOV,89154
Olympia,2013,DEC,104386
Olympia,2013,Total_visitors,3085340
Olympia,2012,JAN,65178
Olympia,2012,FEB,79292
Olympia,2012,MAR,96768
Olympia,2012,APR,114970
Olympia,2012,MAY,287399
Olympia,2012,JUN,261427
Olympia,2012,JUL,527598
Olympia,2012,AUG,639436
Olympia,2012,SEP,417768
Olympia,2012,OCT,165809
Olympia,2012,NOV,83363
Olympia,2012,DEC,85900
Olympia,2012,Total_visitors,2824908
Olympia,2011,JAN,81212
Olympia,2011,FEB,68228
Olympia,2011,MAR,105061
Olympia,2011,APR,128660
Olympia,2011,MAY,282322
Olympia,2011,JUN,316535
Olympia,2011,JUL,514487
Olympia,2011,AUG,724884
Olympia,2011,SEP,380517
Olympia,2011,OCT,194130
Olympia,2011,NOV,91620
Olympia,2011,DEC,78846
Olympia,2011,Total_visitors,2966502
Olympia,2010,JAN,95417
Olympia,2010,FEB,87317
Olympia,2010,MAR,114917
Olympia,2010,APR,160423
Olympia,2010,MAY,224279
Olympia,2010,JUN,283713
Olympia,2010,JUL,515266
Olympia,2010,AUG,648734
Olympia,2010,SEP,329213
Olympia,2010,OCT,172354
Olympia,2010,NOV,147838
Olympia,2010,DEC,65092
Olympia,2010,Total_visitors,2844563
Olympia,2009,JAN,108180
Olympia,2009,FEB,108615
Olympia,2009,MAR,130282
Olympia,2009,APR,131420
Olympia,2009,MAY,296279
Olympia,2009,JUN,390715
Olympia,2009,JUL,511702
Olympia,2009,AUG,714948
Olympia,2009,SEP,408782
Olympia,2009,OCT,218816
Olympia,2009,NOV,143775
Olympia,2009,DEC,112945
Olympia,2009,Total_visitors,3276459
Olympia,2008,JAN,85799
Olympia,2008,FEB,88928
Olympia,2008,MAR,121254
Olympia,2008,APR,127008
Olympia,2008,MAY,253117
Olympia,2008,JUN,454678
Olympia,2008,JUL,469753
Olympia,2008,AUG,634421
Olympia,2008,SEP,358070
Olympia,2008,OCT,234011
Olympia,2008,NOV,157669
Olympia,2008,DEC,96743
Olympia,2008,Total_visitors,3081451
Olympia,2007,JAN,94454
Olympia,2007,FEB,105116
Olympia,2007,MAR,110831
Olympia,2007,APR,125060
Olympia,2007,MAY,308662
Olympia,2007,JUN,291907
Olympia,2007,JUL,405967
Olympia,2007,AUG,731346
Olympia,2007,SEP,387414
Olympia,2007,OCT,200700
Olympia,2007,NOV,142776
Olympia,2007,DEC,84453
Olympia,2007,Total_visitors,2988686
Olympia,2006,JAN,91371
Olympia,2006,FEB,94011
Olympia,2006,MAR,99138
Olympia,2006,APR,134679
Olympia,2006,MAY,228334
Olympia,2006,JUN,291704
Olympia,2006,JUL,426249
Olympia,2006,AUG,663496
Olympia,2006,SEP,334225
Olympia,2006,OCT,193254
Olympia,2006,NOV,111836
Olympia,2006,DEC,80900
Olympia,2006,Total_visitors,2749197
Olympia,2005,JAN,87091
Olympia,2005,FEB,96880
Olympia,2005,MAR,118618
Olympia,2005,APR,115228
Olympia,2005,MAY,313764
Olympia,2005,JUN,439694
Olympia,2005,JUL,452981
Olympia,2005,AUG,806537
Olympia,2005,SEP,348835
Olympia,2005,OCT,161829
Olympia,2005,NOV,104002
Olympia,2005,DEC,97315
Olympia,2005,Total_visitors,3142774
Olympia,2004,JAN,113575
Olympia,2004,FEB,109916
Olympia,2004,MAR,107077
Olympia,2004,APR,137681
Olympia,2004,MAY,223346
Olympia,2004,JUN,344345
Olympia,2004,JUL,399944
Olympia,2004,AUG,940156
Olympia,2004,SEP,341704
Olympia,2004,OCT,167016
Olympia,2004,NOV,99965
Olympia,2004,DEC,88997
Olympia,2004,Total_visitors,3073722
Olympia,2003,JAN,117392
Olympia,2003,FEB,105632
Olympia,2003,MAR,123961
Olympia,2003,APR,183861
Olympia,2003,MAY,226461
Olympia,2003,JUN,394437
Olympia,2003,JUL,522505
Olympia,2003,AUG,805921
Olympia,2003,SEP,388750
Olympia,2003,OCT,152942
Olympia,2003,NOV,87717
Olympia,2003,DEC,115748
Olympia,2003,Total_visitors,3225327
Olympia,2002,JAN,98582
Olympia,2002,FEB,123199
Olympia,2002,MAR,121607
Olympia,2002,APR,161563
Olympia,2002,MAY,263001
Olympia,2002,JUN,433902
Olympia,2002,JUL,699732
Olympia,2002,AUG,856987
Olympia,2002,SEP,420204
Olympia,2002,OCT,217635
Olympia,2002,NOV,158942
Olympia,2002,DEC,135956
Olympia,2002,Total_visitors,3691310
Olympia,2001,JAN,137416
Olympia,2001,FEB,106761
Olympia,2001,MAR,123512
Olympia,2001,APR,186515
Olympia,2001,MAY,263442
Olympia,2001,JUN,335889
Olympia,2001,JUL,538036
Olympia,2001,AUG,752472
Olympia,2001,SEP,427314
Olympia,2001,OCT,275194
Olympia,2001,NOV,138758
Olympia,2001,DEC,130760
Olympia,2001,Total_visitors,3416069
Olympia,2000,JAN,107655
Olympia,2000,FEB,115064
Olympia,2000,MAR,126936
Olympia,2000,APR,180927
Olympia,2000,MAY,298942
Olympia,2000,JUN,353597
Olympia,2000,JUL,496673
Olympia,2000,AUG,690936
Olympia,2000,SEP,427104
Olympia,2000,OCT,247361
Olympia,2000,NOV,138278
Olympia,2000,DEC,144249
Olympia,2000,Total_visitors,3327722
Olympia,1999,JAN,100800
Olympia,1999,FEB,100475
Olympia,1999,MAR,114491
Olympia,1999,APR,173515
Olympia,1999,MAY,314164
Olympia,1999,JUN,383547
Olympia,1999,JUL,557138
Olympia,1999,AUG,736542
Olympia,1999,SEP,393154
Olympia,1999,OCT,243335
Olympia,1999,NOV,113231
Olympia,1999,DEC,133874
Olympia,1999,Total_visitors,3364266
Olympia,1998,JAN,106255
Olympia,1998,FEB,118009
Olympia,1998,MAR,133071
Olympia,1998,APR,198924
Olympia,1998,MAY,264633
Olympia,1998,JUN,400120
Olympia,1998,JUL,624743
Olympia,1998,AUG,840990
Olympia,1998,SEP,472706
Olympia,1998,OCT,218287
Olympia,1998,NOV,104466
Olympia,1998,DEC,94803
Olympia,1998,Total_visitors,3577007
Olympia,1997,JAN,109975
Olympia,1997,FEB,119749
Olympia,1997,MAR,128889
Olympia,1997,APR,167671
Olympia,1997,MAY,368617
Olympia,1997,JUN,462510
Olympia,1997,JUL,629238
Olympia,1997,AUG,884173
Olympia,1997,SEP,506847
Olympia,1997,OCT,226600
Olympia,1997,NOV,129687
Olympia,1997,DEC,112753
Olympia,1997,Total_visitors,3846709
Olympia,1996,JAN,73617
Olympia,1996,FEB,93292
Olympia,1996,MAR,120533
Olympia,1996,APR,143606
Olympia,1996,MAY,275510
Olympia,1996,JUN,358829
Olympia,1996,JUL,469384
Olympia,1996,AUG,814468
Olympia,1996,SEP,548851
Olympia,1996,OCT,238398
Olympia,1996,NOV,117985
Olympia,1996,DEC,94250
Olympia,1996,Total_visitors,3348723
Olympia,1995,JAN,97719
Olympia,1995,FEB,100477
Olympia,1995,MAR,110109
Olympia,1995,APR,153225
Olympia,1995,MAY,264287
Olympia,1995,JUN,396072
Olympia,1995,JUL,664530
Olympia,1995,AUG,932892
Olympia,1995,SEP,436992
Olympia,1995,OCT,318603
Olympia,1995,NOV,107672
Olympia,1995,DEC,76037
Olympia,1995,Total_visitors,3658615
Olympia,1994,JAN,85442
Olympia,1994,FEB,87168
Olympia,1994,MAR,121555
Olympia,1994,APR,150290
Olympia,1994,MAY,248684
Olympia,1994,JUN,358722
Olympia,1994,JUL,578213
Olympia,1994,AUG,948440
Olympia,1994,SEP,418601
Olympia,1994,OCT,205845
Olympia,1994,NOV,106574
Olympia,1994,DEC,72039
Olympia,1994,Total_visitors,3381573
Olympia,1993,JAN,45468
Olympia,1993,FEB,92616
Olympia,1993,MAR,94503
Olympia,1993,APR,135296
Olympia,1993,MAY,262521
Olympia,1993,JUN,292038
Olympia,1993,JUL,395670
Olympia,1993,AUG,596948
Olympia,1993,SEP,373445
Olympia,1993,OCT,223359
Olympia,1993,NOV,101848
Olympia,1993,DEC,65886
Olympia,1993,Total_visitors,2679598
Olympia,1992,JAN,87347
Olympia,1992,FEB,90782
Olympia,1992,MAR,130148
Olympia,1992,APR,142355
Olympia,1992,MAY,280778
Olympia,1992,JUN,381961
Olympia,1992,JUL,517278
Olympia,1992,AUG,666810
Olympia,1992,SEP,408254
Olympia,1992,OCT,183448
Olympia,1992,NOV,80298
Olympia,1992,DEC,60736
Olympia,1992,Total_visitors,3030195
Olympia,1991,JAN,56783
Olympia,1991,FEB,75125
Olympia,1991,MAR,98602
Olympia,1991,APR,140676
Olympia,1991,MAY,249275
Olympia,1991,JUN,329326
Olympia,1991,JUL,493472
Olympia,1991,AUG,585354
Olympia,1991,SEP,390471
Olympia,1991,OCT,197607
Olympia,1991,NOV,79648
Olympia,1991,DEC,63334
Olympia,1991,Total_visitors,2759673
Olympia,1990,JAN,73278
Olympia,1990,FEB,62811
Olympia,1990,MAR,105767
Olympia,1990,APR,147896
Olympia,1990,MAY,265456
Olympia,1990,JUN,308300
Olympia,1990,JUL,537430
Olympia,1990,AUG,655539
Olympia,1990,SEP,395716
Olympia,1990,OCT,134293
Olympia,1990,NOV,70599
Olympia,1990,DEC,37818
Olympia,1990,Total_visitors,2794903
Olympia,1989,JAN,79928
Olympia,1989,FEB,64281
Olympia,1989,MAR,112391
Olympia,1989,APR,192196
Olympia,1989,MAY,229426
Olympia,1989,JUN,310733
Olympia,1989,JUL,432063
Olympia,1989,AUG,597155
Olympia,1989,SEP,406468
Olympia,1989,OCT,164134
Olympia,1989,NOV,88392
Olympia,1989,DEC,60444
Olympia,1989,Total_visitors,2737611
Olympia,1988,JAN,101552
Olympia,1988,FEB,124842
Olympia,1988,MAR,154958
Olympia,1988,APR,182113
Olympia,1988,MAY,183294
Olympia,1988,JUN,299614
Olympia,1988,JUL,518718
Olympia,1988,AUG,677665
Olympia,1988,SEP,370511
Olympia,1988,OCT,168435
Olympia,1988,NOV,106720
Olympia,1988,DEC,70700
Olympia,1988,Total_visitors,2959122
Olympia,1987,JAN,126555
Olympia,1987,FEB,104308
Olympia,1987,MAR,113714
Olympia,1987,APR,180803
Olympia,1987,MAY,219503
Olympia,1987,JUN,287201
Olympia,1987,JUL,446566
Olympia,1987,AUG,575671
Olympia,1987,SEP,391105
Olympia,1987,OCT,171818
Olympia,1987,NOV,119813
Olympia,1987,DEC,85793
Olympia,1987,Total_visitors,2822850
Olympia,1986,JAN,123153
Olympia,1986,FEB,92602
Olympia,1986,MAR,131928
Olympia,1986,APR,170315
Olympia,1986,MAY,203960
Olympia,1986,JUN,330981
Olympia,1986,JUL,466100
Olympia,1986,AUG,687083
Olympia,1986,SEP,377122
Olympia,1986,OCT,191287
Olympia,1986,NOV,79800
Olympia,1986,DEC,85703
Olympia,1986,Total_visitors,2940034
Olympia,1985,JAN,81068
Olympia,1985,FEB,78644
Olympia,1985,MAR,115226
Olympia,1985,APR,148180
Olympia,1985,MAY,166141
Olympia,1985,JUN,305707
Olympia,1985,JUL,488081
Olympia,1985,AUG,548834
Olympia,1985,SEP,303874
Olympia,1985,OCT,156426
Olympia,1985,NOV,68497
Olympia,1985,DEC,71467
Olympia,1985,Total_visitors,2532145
Olympia,1984,JAN,106158
Olympia,1984,FEB,92476
Olympia,1984,MAR,122484
Olympia,1984,APR,156862
Olympia,1984,MAY,177113
Olympia,1984,JUN,297234
Olympia,1984,JUL,443092
Olympia,1984,AUG,483112
Olympia,1984,SEP,501946
Olympia,1984,OCT,187300
Olympia,1984,NOV,112203
Olympia,1984,DEC,79031
Olympia,1984,Total_visitors,2759011
Olympia,1983,JAN,86603
Olympia,1983,FEB,104874
Olympia,1983,MAR,112489
Olympia,1983,APR,130245
Olympia,1983,MAY,163172
Olympia,1983,JUN,263139
Olympia,1983,JUL,417160
Olympia,1983,AUG,465101
Olympia,1983,SEP,328955
Olympia,1983,OCT,152980
Olympia,1983,NOV,125132
Olympia,1983,DEC,60872
Olympia,1983,Total_visitors,2410722
Olympia,1982,JAN,56108
Olympia,1982,FEB,99509
Olympia,1982,MAR,106765
Olympia,1982,APR,125772
Olympia,1982,MAY,163608
Olympia,1982,JUN,301517
Olympia,1982,JUL,438403
Olympia,1982,AUG,516377
Olympia,1982,SEP,263301
Olympia,1982,OCT,138743
Olympia,1982,NOV,126999
Olympia,1982,DEC,141637
Olympia,1982,Total_visitors,2478739
Olympia,1981,JAN,37309
Olympia,1981,FEB,45741
Olympia,1981,MAR,66372
Olympia,1981,APR,79340
Olympia,1981,MAY,133887
Olympia,1981,JUN,179827
Olympia,1981,JUL,525435
Olympia,1981,AUG,729133
Olympia,1981,SEP,225606
Olympia,1981,OCT,96350
Olympia,1981,NOV,110158
Olympia,1981,DEC,76874
Olympia,1981,Total_visitors,2306032
Olympia,1980,JAN,41013
Olympia,1980,FEB,42049
Olympia,1980,MAR,53707
Olympia,1980,APR,79987
Olympia,1980,MAY,130153
Olympia,1980,JUN,175310
Olympia,1980,JUL,510789
Olympia,1980,AUG,599654
Olympia,1980,SEP,180884
Olympia,1980,OCT,106248
Olympia,1980,NOV,57966
Olympia,1980,DEC,54658
Olympia,1980,Total_visitors,2032418
Olympia,1979,JAN,48453
Olympia,1979,FEB,38221
Olympia,1979,MAR,75100
Olympia,1979,APR,105322
Olympia,1979,MAY,130894
Olympia,1979,JUN,210362
Olympia,1979,JUL,472052
Olympia,1979,AUG,611121
Olympia,1979,SEP,173679
Olympia,1979,OCT,113074
Olympia,1979,NOV,60871
Olympia,1979,DEC,39694
Olympia,1979,Total_visitors,2078843
Petrified Forest,2019,JAN,15341
Petrified Forest,2019,FEB,21342
Petrified Forest,2019,MAR,55187
Petrified Forest,2019,APR,56567
Petrified Forest,2019,MAY,72802
Petrified Forest,2019,JUN,95451
Petrified Forest,2019,JUL,90546
Petrified Forest,2019,AUG,62276
Petrified Forest,2019,SEP,52525
Petrified Forest,2019,OCT,57019
Petrified Forest,2019,NOV,32092
Petrified Forest,2019,DEC,32440
Petrified Forest,2019,Total_visitors,643588
Petrified Forest,2018,JAN,25215
Petrified Forest,2018,FEB,27216
Petrified Forest,2018,MAR,54614
Petrified Forest,2018,APR,49638
Petrified Forest,2018,MAY,73753
Petrified Forest,2018,JUN,104583
Petrified Forest,2018,JUL,81520
Petrified Forest,2018,AUG,64665
Petrified Forest,2018,SEP,56831
Petrified Forest,2018,OCT,52420
Petrified Forest,2018,NOV,29810
Petrified Forest,2018,DEC,24657
Petrified Forest,2018,Total_visitors,644922
Petrified Forest,2017,JAN,24592
Petrified Forest,2017,FEB,21907
Petrified Forest,2017,MAR,54971
Petrified Forest,2017,APR,49474
Petrified Forest,2017,MAY,61584
Petrified Forest,2017,JUN,82104
Petrified Forest,2017,JUL,81984
Petrified Forest,2017,AUG,76121
Petrified Forest,2017,SEP,47260
Petrified Forest,2017,OCT,65029
Petrified Forest,2017,NOV,33237
Petrified Forest,2017,DEC,29494
Petrified Forest,2017,Total_visitors,627757
Petrified Forest,2016,JAN,18776
Petrified Forest,2016,FEB,23269
Petrified Forest,2016,MAR,49482
Petrified Forest,2016,APR,54262
Petrified Forest,2016,MAY,59516
Petrified Forest,2016,JUN,95672
Petrified Forest,2016,JUL,110214
Petrified Forest,2016,AUG,71512
Petrified Forest,2016,SEP,53778
Petrified Forest,2016,OCT,51338
Petrified Forest,2016,NOV,30888
Petrified Forest,2016,DEC,24567
Petrified Forest,2016,Total_visitors,643274
Petrified Forest,2015,JAN,20181
Petrified Forest,2015,FEB,33042
Petrified Forest,2015,MAR,69140
Petrified Forest,2015,APR,69468
Petrified Forest,2015,MAY,83711
Petrified Forest,2015,JUN,120105
Petrified Forest,2015,JUL,129042
Petrified Forest,2015,AUG,86889
Petrified Forest,2015,SEP,66914
Petrified Forest,2015,OCT,50511
Petrified Forest,2015,NOV,31421
Petrified Forest,2015,DEC,32801
Petrified Forest,2015,Total_visitors,793225
Petrified Forest,2014,JAN,20906
Petrified Forest,2014,FEB,23793
Petrified Forest,2014,MAR,59103
Petrified Forest,2014,APR,66656
Petrified Forest,2014,MAY,100994
Petrified Forest,2014,JUN,111735
Petrified Forest,2014,JUL,113763
Petrified Forest,2014,AUG,95891
Petrified Forest,2014,SEP,65500
Petrified Forest,2014,OCT,105314
Petrified Forest,2014,NOV,37863
Petrified Forest,2014,DEC,35281
Petrified Forest,2014,Total_visitors,836799
Petrified Forest,2013,JAN,20640
Petrified Forest,2013,FEB,22068
Petrified Forest,2013,MAR,59476
Petrified Forest,2013,APR,54657
Petrified Forest,2013,MAY,67214
Petrified Forest,2013,JUN,99821
Petrified Forest,2013,JUL,114113
Petrified Forest,2013,AUG,83493
Petrified Forest,2013,SEP,61188
Petrified Forest,2013,OCT,26470
Petrified Forest,2013,NOV,21560
Petrified Forest,2013,DEC,13948
Petrified Forest,2013,Total_visitors,644648
Petrified Forest,2012,JAN,21543
Petrified Forest,2012,FEB,21274
Petrified Forest,2012,MAR,58243
Petrified Forest,2012,APR,39273
Petrified Forest,2012,MAY,63193
Petrified Forest,2012,JUN,99403
Petrified Forest,2012,JUL,101580
Petrified Forest,2012,AUG,83337
Petrified Forest,2012,SEP,60606
Petrified Forest,2012,OCT,60284
Petrified Forest,2012,NOV,31313
Petrified Forest,2012,DEC,24808
Petrified Forest,2012,Total_visitors,664857
Petrified Forest,2011,JAN,17603
Petrified Forest,2011,FEB,18521
Petrified Forest,2011,MAR,49451
Petrified Forest,2011,APR,51767
Petrified Forest,2011,MAY,59023
Petrified Forest,2011,JUN,88845
Petrified Forest,2011,JUL,95900
Petrified Forest,2011,AUG,73034
Petrified Forest,2011,SEP,56604
Petrified Forest,2011,OCT,52807
Petrified Forest,2011,NOV,30612
Petrified Forest,2011,DEC,19887
Petrified Forest,2011,Total_visitors,614054
Petrified Forest,2010,JAN,16532
Petrified Forest,2010,FEB,19812
Petrified Forest,2010,MAR,46188
Petrified Forest,2010,APR,61884
Petrified Forest,2010,MAY,63345
Petrified Forest,2010,JUN,107872
Petrified Forest,2010,JUL,103143
Petrified Forest,2010,AUG,83489
Petrified Forest,2010,SEP,45049
Petrified Forest,2010,OCT,59877
Petrified Forest,2010,NOV,31774
Petrified Forest,2010,DEC,25760
Petrified Forest,2010,Total_visitors,664725
Petrified Forest,2009,JAN,23447
Petrified Forest,2009,FEB,22169
Petrified Forest,2009,MAR,47979
Petrified Forest,2009,APR,51164
Petrified Forest,2009,MAY,60677
Petrified Forest,2009,JUN,97659
Petrified Forest,2009,JUL,98618
Petrified Forest,2009,AUG,79073
Petrified Forest,2009,SEP,50338
Petrified Forest,2009,OCT,50575
Petrified Forest,2009,NOV,30016
Petrified Forest,2009,DEC,19898
Petrified Forest,2009,Total_visitors,631613
Petrified Forest,2008,JAN,17138
Petrified Forest,2008,FEB,17807
Petrified Forest,2008,MAR,42970
Petrified Forest,2008,APR,39880
Petrified Forest,2008,MAY,49667
Petrified Forest,2008,JUN,72481
Petrified Forest,2008,JUL,76798
Petrified Forest,2008,AUG,78078
Petrified Forest,2008,SEP,49168
Petrified Forest,2008,OCT,46655
Petrified Forest,2008,NOV,28102
Petrified Forest,2008,DEC,24970
Petrified Forest,2008,Total_visitors,543714
Petrified Forest,2007,JAN,18806
Petrified Forest,2007,FEB,21110
Petrified Forest,2007,MAR,52139
Petrified Forest,2007,APR,39350
Petrified Forest,2007,MAY,55319
Petrified Forest,2007,JUN,80647
Petrified Forest,2007,JUL,85333
Petrified Forest,2007,AUG,68420
Petrified Forest,2007,SEP,45773
Petrified Forest,2007,OCT,46959
Petrified Forest,2007,NOV,28604
Petrified Forest,2007,DEC,21130
Petrified Forest,2007,Total_visitors,563590
Petrified Forest,2006,JAN,23981
Petrified Forest,2006,FEB,25414
Petrified Forest,2006,MAR,39825
Petrified Forest,2006,APR,48584
Petrified Forest,2006,MAY,55235
Petrified Forest,2006,JUN,87943
Petrified Forest,2006,JUL,91269
Petrified Forest,2006,AUG,64920
Petrified Forest,2006,SEP,47368
Petrified Forest,2006,OCT,46140
Petrified Forest,2006,NOV,30575
Petrified Forest,2006,DEC,20427
Petrified Forest,2006,Total_visitors,581681
Petrified Forest,2005,JAN,21068
Petrified Forest,2005,FEB,20912
Petrified Forest,2005,MAR,46992
Petrified Forest,2005,APR,46691
Petrified Forest,2005,MAY,53986
Petrified Forest,2005,JUN,92034
Petrified Forest,2005,JUL,95002
Petrified Forest,2005,AUG,75797
Petrified Forest,2005,SEP,44337
Petrified Forest,2005,OCT,45679
Petrified Forest,2005,NOV,28656
Petrified Forest,2005,DEC,27224
Petrified Forest,2005,Total_visitors,598378
Petrified Forest,2004,JAN,22757
Petrified Forest,2004,FEB,19773
Petrified Forest,2004,MAR,45356
Petrified Forest,2004,APR,46240
Petrified Forest,2004,MAY,53074
Petrified Forest,2004,JUN,85481
Petrified Forest,2004,JUL,91809
Petrified Forest,2004,AUG,73278
Petrified Forest,2004,SEP,45627
Petrified Forest,2004,OCT,48122
Petrified Forest,2004,NOV,24981
Petrified Forest,2004,DEC,23502
Petrified Forest,2004,Total_visitors,580000
Petrified Forest,2003,JAN,22632
Petrified Forest,2003,FEB,21740
Petrified Forest,2003,MAR,38619
Petrified Forest,2003,APR,44343
Petrified Forest,2003,MAY,53241
Petrified Forest,2003,JUN,92101
Petrified Forest,2003,JUL,94694
Petrified Forest,2003,AUG,68902
Petrified Forest,2003,SEP,45348
Petrified Forest,2003,OCT,48955
Petrified Forest,2003,NOV,29599
Petrified Forest,2003,DEC,26071
Petrified Forest,2003,Total_visitors,586245
Petrified Forest,2002,JAN,21798
Petrified Forest,2002,FEB,26808
Petrified Forest,2002,MAR,50900
Petrified Forest,2002,APR,47652
Petrified Forest,2002,MAY,58280
Petrified Forest,2002,JUN,84309
Petrified Forest,2002,JUL,90034
Petrified Forest,2002,AUG,56716
Petrified Forest,2002,SEP,42714
Petrified Forest,2002,OCT,47076
Petrified Forest,2002,NOV,24370
Petrified Forest,2002,DEC,20929
Petrified Forest,2002,Total_visitors,571586
Petrified Forest,2001,JAN,17192
Petrified Forest,2001,FEB,25291
Petrified Forest,2001,MAR,49591
Petrified Forest,2001,APR,48340
Petrified Forest,2001,MAY,56808
Petrified Forest,2001,JUN,88763
Petrified Forest,2001,JUL,94267
